62,JOBWEB,https://www.jobweb.jp/,1,0.18640846571337621,4401,38,['18', '33', '49', '35', '0', '39', '9', '26', '43', '15', '17', '22', '19', '29', '21', '8', '46', '16', '14', '40', '48', '6', '4', '45', '23', '12', '44', '34', '2', '11', '25', '47', '27', '32', '24', '41', '13', '20']
81,JOBRASS新卒,https://jobrass.com/,1,-0.0836767684841895,1218,35,['18', '33', '49', '39', '0', '35', '9', '26', '43', '15', '17', '22', '19', '8', '46', '16', '14', '40', '48', '6', '4', '45', '23', '12', '44', '34', '2', '11', '25', '28', '27', '32', '24', '41', '20']
57,履歴書Do,https://www.rirekisyodo.com/,1,0.554854451841307,1378,34,['33', '49', '10', '39', '0', '7', '9', '26', '43', '15', '17', '22', '19', '29', '8', '46', '16', '14', '40', '36', '48', '38', '4', '45', '23', '44', '34', '2', '11', '25', '27', '32', '24', '20']
8,キャリタツ新卒,https://job.career-tasu.jp/,1,-0.29770680604368654,279,33,['18', '33', '49', '35', '0', '7', '39', '31', '43', '17', '22', '19', '21', '8', '16', '5', '36', '48', '6', '38', '4', '45', '23', '12', '44', '2', '11', '25', '28', '34', '41', '13', '20']
76,就活ならリクナビ,https://job.rikunabi.com/,1,0.15465209338854868,238,31,['18', '33', '35', '0', '26', '43', '15', '17', '22', '19', '21', '24', '16', '40', '48', '6', '38', '4', '45', '23', '44', '2', '11', '25', '28', '47', '37', '34', '41', '13', '20']
55,みん就,https://www.nikki.ne.jp/,1,0.3637048258464256,190,29,['18', '33', '1', '10', '0', '9', '26', '31', '43', '17', '22', '19', '21', '16', '40', '36', '48', '6', '38', '4', '45', '23', '12', '44', '2', '25', '34', '41', '20']
48,マイナビ,https://job.mynavi.jp/,1,-0.015539902267215982,116,28,['18', '33', '31', '43', '15', '17', '22', '19', '29', '21', '8', '16', '40', '36', '48', '38', '4', '45', '23', '30', '2', '11', '25', '28', '32', '34', '41', '20']
56,マイナビ学生の窓口,https://gakumado.mynavi.jp/,1,-0.1687793163419934,191,23,['18', '33', '0', '26', '31', '43', '17', '22', '19', '16', '40', '48', '6', '38', '4', '45', '23', '44', '2', '11', '25', '34', '41']
41,外資就活ドットコム,https://gaishishukatsu.com/,1,0.7678010697706781,128,23,['18', '33', '10', '39', '26', '31', '17', '22', '19', '21', '16', '36', '48', '6', '38', '4', '45', '44', '2', '25', '28', '34', '20']
33,エントリーシート研究所,https://es-labo.com/,1,-0.26129857094509057,411,22,['39', '0', '9', '43', '17', '22', '19', '29', '8', '46', '40', '36', '48', '12', '44', '11', '25', '3', '27', '32', '34', '20']
